"","respondent_id","books.read"
"6911",7086,26
"6912",7087,1
"6913",7089,34
"6914",7090,55
"6915",7091,53
"6916",7092,1
"6917",7093,25
"6918",7094,44
"6919",7095,11
"6920",7096,4
"6921",7097,6
"6922",7098,27
"6923",7099,33
"6924",7101,70
"6925",7102,18
"6926",7103,24
"6927",7104,7
"6928",7105,5
"6929",7107,3
"6930",7108,69
"6931",7109,21
"6932",7110,30
"6933",7111,2
"6934",7112,22
"6935",7113,14
"6936",7114,2
"6937",7115,13
"6938",7116,19
"6939",7117,1
"6940",7118,42
"6941",7119,41
"6942",7120,121
"6943",7121,19
"6944",7122,9
"6945",7123,31
"6946",7124,49
"6947",7125,28
"6948",7126,84
"6949",7127,43
"6950",7128,11
"6951",7129,12
"6952",7130,20
"6953",7131,18
"6954",7132,12
"6955",7133,6
"6956",7134,17
"6957",7135,7
"6958",7136,6
"6959",7137,11
"6960",7138,67
"6961",7139,26
"6962",7140,30
"6963",7141,19
"6964",7142,49
"6965",7143,16
"6966",7144,22
"6967",7145,14
"6968",7146,16
"6969",7147,35
"6970",7148,1
"6971",7149,8
"6972",7150,16
"6973",7151,18
"6974",7152,17
"6975",7153,37
"6976",7155,65
"6977",7156,65
"6978",7157,14
"6979",7158,40
"6980",7159,15
"6981",7160,1
"6982",7161,73
"6983",7162,71
"6984",7163,15
"6985",7164,35
"6986",7165,8
"6987",7166,41
"6988",7167,50
"6989",7168,29
"6990",7170,10
"6991",7171,43
"6992",7172,45
"6993",7173,46
"6994",7174,73
"6995",7175,59
"6996",7176,35
"6997",7177,45
"6998",7178,20
"6999",7179,7
"7000",7180,1
"7001",7181,123
"7002",7182,35
"7003",7183,15
"7004",7184,6
"7005",7185,12
"7006",7186,8
"7007",7187,7
"7008",7188,26
"7009",7189,138
"7010",7190,2
"7011",7191,26
"7012",7192,69
"7013",7193,7
"7014",7194,1
"7015",7195,21
"7016",7196,39
"7017",7197,8
"7018",7198,49
"7019",7199,39
"7020",7200,9
"7021",7201,25
"7022",7202,2
"7023",7203,9
"7024",7204,12
"7025",7205,10
"7026",7206,93
"7027",7207,18
"7028",7208,20
"7029",7209,23
"7030",7210,20
"7031",7211,23
"7032",7212,1
"7033",7213,80
"7034",7214,12
"7035",7215,7
"7036",7216,3
"7037",7217,58
"7038",7218,32
"7039",7219,112
"7040",7220,14
"7041",7221,5
"7042",7222,1
"7043",7223,6
"7044",7224,19
"7045",7225,16
"7046",7226,13
"7047",7227,2
"7048",7228,23
"7049",7229,34
"7050",7230,156
"7051",7231,4
"7052",7232,22
"7053",7233,14
"7054",7234,3
"7055",7235,18
"7056",7236,64
"7057",7237,52
"7058",7238,29
"7059",7239,75
"7060",7240,23
"7061",7241,60
"7062",7242,3
"7063",7243,9
"7064",7244,19
"7065",7245,105
"7066",7246,40
"7067",7247,31
"7068",7248,17
"7069",7249,42
"7070",7251,49
"7071",7252,22
"7072",7253,24
"7073",7254,47
"7074",7255,35
"7075",7256,38
"7076",7257,25
"7077",7258,11
"7078",7259,30
"7079",7260,20
"7080",7261,13
"7081",7262,43
"7082",7263,7
"7083",7264,13
"7084",7265,26
"7085",7267,13
"7086",7268,24
"7087",7269,111
"7088",7270,30
"7089",7271,18
"7090",7272,13
"7091",7273,3
"7092",7274,26
"7093",7275,33
"7094",7276,72
"7095",7277,8
"7096",7278,7
"7097",7279,15
"7098",7280,63
"7099",7281,38
"7100",7282,12
"7101",7283,2
"7102",7284,12
"7103",7285,33
"7104",7286,12
"7105",7287,38
"7106",7288,16
"7107",7289,19
"7108",7290,38
"7109",7291,36
"7110",7292,1
"7111",7293,60
"7112",7294,27
"7113",7295,11
"7114",7296,13
"7115",7297,98
"7116",7298,14
"7117",7299,25
"7118",7300,3
"7119",7301,2
"7120",7302,18
"7121",7303,19
"7122",7304,50
"7123",7305,33
"7124",7306,100
"7125",7307,8
"7126",7308,20
"7127",7309,4
"7128",7311,19
"7129",7312,39
"7130",7313,6
"7131",7314,2
"7132",7315,10
"7133",7316,2
"7134",7317,44
"7135",7318,31
"7136",7320,12
"7137",7321,41
"7138",7322,57
"7139",7323,10
"7140",7324,59
"7141",7325,1
"7142",7326,11
"7143",7327,33
"7144",7328,19
"7145",7329,15
"7146",7330,22
"7147",7331,1
"7148",7332,21
"7149",7333,61
"7150",7334,32
"7151",7335,15
"7152",7336,10
"7153",7337,38
"7154",7338,1
"7155",7339,3
"7156",7340,18
"7157",7341,1
"7158",7342,21
"7159",7343,10
"7160",7344,6
"7161",7345,27
"7162",7346,41
"7163",7347,1
"7164",7348,35
"7165",7349,21
"7166",7350,6
"7167",7351,103
"7168",7352,2
"7169",7353,24
"7170",7354,38
"7171",7355,30
"7172",7356,43
"7173",7357,40
"7174",7358,29
"7175",7359,20
"7176",7361,110
"7177",7362,86
"7178",7363,34
"7179",7364,31
"7180",7365,8
"7181",7366,8
"7182",7367,38
"7183",7368,112
"7184",7369,10
"7185",7370,20
"7186",7371,1
"7187",7372,73
"7188",7373,13
"7189",7374,19
"7190",7375,14
"7191",7376,1
"7192",7377,66
"7193",7378,52
"7194",7379,57
"7195",7380,37
"7196",7382,5
"7197",7383,11
"7198",7384,12
"7199",7385,28
"7200",7386,29
"7201",7387,23
"7202",7388,11
"7203",7389,4
"7204",7390,4
"7205",7391,12
"7206",7392,2
"7207",7393,22
"7208",7394,168
"7209",7395,13
"7210",7396,64
"7211",7397,105
"7212",7398,5
"7213",7399,120
"7214",7400,7
"7215",7401,55
"7216",7402,27
"7217",7403,72
"7218",7404,49
"7219",7405,10
"7220",7406,18
"7221",7407,4
"7222",7408,4
"7223",7409,11
"7224",7410,23
"7225",7411,21
"7226",7412,1
"7227",7413,88
"7228",7414,15
"7229",7415,10
"7230",7416,55
"7231",7417,19
"7232",7418,4
"7233",7419,35
"7234",7420,24
"7235",7421,14
"7236",7422,9
"7237",7423,11
"7238",7424,1
"7239",7425,29
"7240",7426,8
"7241",7427,65
"7242",7428,14
"7243",7429,31
"7244",7430,4
"7245",7431,4
"7246",7432,22
"7247",7433,10
"7248",7434,28
"7249",7435,11
"7250",7436,18
"7251",7437,64
"7252",7438,22
"7253",7439,33
"7254",7440,12
"7255",7441,3
"7256",7442,83
"7257",7443,71
"7258",7444,28
"7259",7445,5
"7260",7447,19
"7261",7448,21
"7262",7449,28
"7263",7450,14
"7264",7451,11
"7265",7452,8
"7266",7453,46
"7267",7454,10
"7268",7455,37
"7269",7456,7
"7270",7457,15
"7271",7459,24
"7272",7460,32
"7273",7461,7
"7274",7462,2
"7275",7463,20
"7276",7464,41
"7277",7465,20
"7278",7466,9
"7279",7467,13
"7280",7468,23
"7281",7469,5
"7282",7470,74
"7283",7471,40
"7284",7472,58
"7285",7473,48
"7286",7474,9
"7287",7475,1
"7288",7476,7
"7289",7477,88
"7290",7478,34
"7291",7479,33
"7292",7480,24
"7293",7481,52
"7294",7482,31
"7295",7483,33
"7296",7484,9
"7297",7485,7
"7298",7486,27
"7299",7487,61
"7300",7488,68
"7301",7489,10
"7302",7490,30
"7303",7491,25
"7304",7492,1
"7305",7493,37
"7306",7494,10
"7307",7495,21
"7308",7496,52
"7309",7497,135
"7310",7498,56
"7311",7499,18
"7312",7500,3
"7313",7501,29
"7314",7502,117
"7315",7503,101
"7316",7504,43
"7317",7505,17
"7318",7506,4
"7319",7507,29
"7320",7508,56
"7321",7509,14
"7322",7510,25
"7323",7511,41
"7324",7512,31
"7325",7513,14
"7326",7514,83
"7327",7515,14
"7328",7516,17
"7329",7517,65
"7330",7518,17
"7331",7519,30
"7332",7520,15
"7333",7521,32
"7334",7522,17
"7335",7523,43
"7336",7524,17
"7337",7525,36
"7338",7526,24
"7339",7527,16
"7340",7528,21
"7341",7529,34
"7342",7530,9
"7343",7531,94
"7344",7532,7
"7345",7533,1
"7346",7534,54
"7347",7535,27
"7348",7536,4
"7349",7537,82
"7350",7538,7
"7351",7539,22
"7352",7540,2
"7353",7541,42
"7354",7542,51
"7355",7543,18
"7356",7544,14
"7357",7545,22
"7358",7546,34
"7359",7547,23
"7360",7548,42
"7361",7549,38
"7362",7550,15
"7363",7551,11
"7364",7552,1
"7365",7553,9
"7366",7554,22
"7367",7555,73
"7368",7556,64
"7369",7557,9
"7370",7558,1
"7371",7559,61
"7372",7560,33
"7373",7561,18
"7374",7562,45
"7375",7563,47
"7376",7564,22
"7377",7565,2
"7378",7566,34
"7379",7567,53
"7380",7568,32
"7381",7569,15
"7382",7570,25
"7383",7571,22
"7384",7572,3
"7385",7573,1
"7386",7574,88
"7387",7575,15
"7388",7576,7
"7389",7577,34
"7390",7578,32
"7391",7579,21
"7392",7580,23
"7393",7581,19
"7394",7582,39
"7395",7583,59
"7396",7584,5
"7397",7585,29
"7398",7586,38
"7399",7587,47
"7400",7588,6
"7401",7590,57
"7402",7591,20
"7403",7592,61
"7404",7593,73
"7405",7594,21
"7406",7595,15
"7407",7596,7
"7408",7597,25
"7409",7598,1
"7410",7599,10
"7411",7600,44
"7412",7601,4
"7413",7602,65
"7414",7603,9
"7415",7604,50
"7416",7606,4
"7417",7607,72
"7418",7608,80
"7419",7609,7
"7420",7610,26
"7421",7611,39
"7422",7612,13
"7423",7613,37
"7424",7614,20
"7425",7615,2
"7426",7616,46
"7427",7617,79
"7428",7618,40
"7429",7619,25
"7430",7620,37
"7431",7621,52
"7432",7622,20
"7433",7623,31
"7434",7624,25
"7435",7625,9
"7436",7626,15
"7437",7627,38
"7438",7628,1
"7439",7629,7
"7440",7630,29
"7441",7631,74
"7442",7632,6
"7443",7633,16
"7444",7634,16
"7445",7635,33
"7446",7636,36
"7447",7637,111
"7448",7638,123
"7449",7639,49
"7450",7640,49
"7451",7641,17
"7452",7642,12
"7453",7643,53
"7454",7644,12
"7455",7645,11
"7456",7646,30
"7457",7647,29
"7458",7649,11
"7459",7650,7
"7460",7651,20
"7461",7652,131
"7462",7653,39
"7463",7654,15
"7464",7655,58
"7465",7656,2
"7466",7657,19
"7467",7658,4
"7468",7659,12
"7469",7660,2
"7470",7661,1
"7471",7662,1
"7472",7663,3
"7473",7664,19
"7474",7665,8
"7475",7666,22
"7476",7667,17
"7477",7668,13
"7478",7669,9
"7479",7670,39
"7480",7671,31
"7481",7672,9
"7482",7673,4
"7483",7674,46
"7484",7675,6
"7485",7676,6
"7486",7677,43
"7487",7678,38
"7488",7679,3
"7489",7680,109
"7490",7681,7
"7491",7682,2
"7492",7683,40
"7493",7684,27
"7494",7685,20
"7495",7686,21
"7496",7687,53
"7497",7688,27
"7498",7689,11
"7499",7690,14
"7500",7691,12
"7501",7692,1
"7502",7693,69
"7503",7694,12
"7504",7695,37
"7505",7696,45
"7506",7697,51
"7507",7698,13
"7508",7699,8
"7509",7700,35
"7510",7701,9
"7511",7702,41
"7512",7703,12
"7513",7704,42
"7514",7705,28
"7515",7706,19
"7516",7707,52
"7517",7708,70
"7518",7709,37
"7519",7710,17
"7520",7711,44
"7521",7712,6
"7522",7713,34
"7523",7714,53
"7524",7715,23
"7525",7716,9
"7526",7717,6
"7527",7718,13
"7528",7720,12
"7529",7721,10
"7530",7722,11
"7531",7723,75
"7532",7724,21
"7533",7725,33
"7534",7726,11
"7535",7727,20
"7536",7728,1
"7537",7729,6
"7538",7730,2
"7539",7731,22
"7540",7732,9
"7541",7733,39
"7542",7734,16
"7543",7735,10
"7544",7736,11
"7545",7737,39
"7546",7738,25
"7547",7739,5
"7548",7740,1
"7549",7741,80
"7550",7742,26
"7551",7743,3
"7552",7744,10
"7553",7745,22
"7554",7746,25
"7555",7747,73
"7556",7748,20
"7557",7749,48
"7558",7750,2
"7559",7751,35
"7560",7752,23
"7561",7753,91
"7562",7754,103
"7563",7755,5
"7564",7756,12
"7565",7757,30
"7566",7758,63
"7567",7759,1
"7568",7760,40
"7569",7761,37
"7570",7762,8
"7571",7763,39
"7572",7764,13
"7573",7765,2
"7574",7766,33
"7575",7767,34
"7576",7768,9
"7577",7769,17
"7578",7770,1
"7579",7771,70
"7580",7772,13
"7581",7773,16
"7582",7774,15
"7583",7775,57
"7584",7776,17
"7585",7778,29
"7586",7779,26
"7587",7780,26
"7588",7781,7
"7589",7782,10
"7590",7783,19
"7591",7784,7
"7592",7785,10
"7593",7786,16
"7594",7787,78
"7595",7788,32
"7596",7789,2
"7597",7790,6
"7598",7791,93
"7599",7792,37
"7600",7793,72
"7601",7794,21
"7602",7795,87
"7603",7796,7
"7604",7797,17
"7605",7798,19
"7606",7799,2
"7607",7800,11
"7608",7801,30
"7609",7802,13
"7610",7803,31
"7611",7804,4
"7612",7805,20
"7613",7806,49
"7614",7807,35
"7615",7808,43
"7616",7809,8
"7617",7810,47
"7618",7811,10
"7619",7812,12
"7620",7813,16
"7621",7814,8
"7622",7815,2
"7623",7816,18
"7624",7817,14
"7625",7818,45
"7626",7819,64
"7627",7820,5
"7628",7821,18
"7629",7822,50
"7630",7823,1
"7631",7824,5
"7632",7825,78
"7633",7826,18
"7634",7827,29
"7635",7828,27
"7636",7829,7
"7637",7830,1
"7638",7831,119
"7639",7832,38
"7640",7834,11
"7641",7835,20
"7642",7836,11
"7643",7837,47
"7644",7838,43
"7645",7839,60
"7646",7840,12
"7647",7841,56
"7648",7842,58
"7649",7843,44
"7650",7844,22
"7651",7845,15
"7652",7846,9
"7653",7847,8
"7654",7848,13
"7655",7849,25
"7656",7850,92
"7657",7851,24
"7658",7852,25
"7659",7853,22
"7660",7854,1
"7661",7855,13
"7662",7856,27
"7663",7857,1
"7664",7858,39
"7665",7859,80
"7666",7860,22
"7667",7861,24
"7668",7862,3
"7669",7863,63
"7670",7864,14
"7671",7865,42
"7672",7866,41
"7673",7867,12
"7674",7868,32
"7675",7869,17
"7676",7870,6
"7677",7871,9
"7678",7872,17
"7679",7873,19
"7680",7874,18
"7681",7875,13
"7682",7876,102
"7683",7877,5
"7684",7878,37
"7685",7879,35
"7686",7880,15
"7687",7881,48
"7688",7882,40
"7689",7883,8
"7690",7884,46
"7691",7885,87
"7692",7886,26
"7693",7887,34
"7694",7888,13
"7695",7889,11
"7696",7890,19
"7697",7891,7
"7698",7892,21
"7699",7893,34
"7700",7894,4
"7701",7895,58
"7702",7896,55
"7703",7897,6
"7704",7898,15
"7705",7899,47
"7706",7900,35
"7707",7901,29
"7708",7902,76
"7709",7903,44
"7710",7904,38
"7711",7905,59
"7712",7906,15
"7713",7907,1
"7714",7908,39
"7715",7909,6
"7716",7910,13
"7717",7911,14
"7718",7912,9
"7719",7913,80
"7720",7914,38
"7721",7915,81
"7722",7916,33
"7723",7917,36
"7724",7918,19
"7725",7919,9
"7726",7920,42
"7727",7921,34
"7728",7922,32
"7729",7923,47
"7730",7924,5
"7731",7925,17
"7732",7926,25
"7733",7928,56
"7734",7929,32
"7735",7930,14
"7736",7931,69
"7737",7932,64
"7738",7933,14
"7739",7934,21
"7740",7935,43
"7741",7936,3
"7742",7937,19
"7743",7938,12
"7744",7939,1
"7745",7940,23
"7746",7941,52
"7747",7942,53
"7748",7943,18
"7749",7944,23
"7750",7945,15
"7751",7946,31
"7752",7947,7
"7753",7949,42
"7754",7950,40
"7755",7951,9
"7756",7952,29
"7757",7953,3
"7758",7954,38
"7759",7955,110
"7760",7956,2
"7761",7957,4
"7762",7958,5
"7763",7959,26
"7764",7960,17
"7765",7961,34
"7766",7962,36
"7767",7963,1
"7768",7964,1
"7769",7966,53
"7770",7967,8
"7771",7968,15
"7772",7969,10
"7773",7970,31
"7774",7971,19
"7775",7972,40
"7776",7973,16
"7777",7974,36
"7778",7975,70
"7779",7976,10
"7780",7977,44
"7781",7978,72
"7782",7979,12
"7783",7980,19
"7784",7981,14
"7785",7982,10
"7786",7983,21
"7787",7984,1
"7788",7985,28
"7789",7986,28
"7790",7987,7
"7791",7989,94
"7792",7990,154
"7793",7991,38
"7794",7992,6
"7795",7993,28
"7796",7994,9
"7797",7995,21
"7798",7996,10
"7799",7997,4
"7800",7998,20
"7801",7999,32
"7802",8000,4
"7803",8001,5
"7804",8002,17
"7805",8003,7
"7806",8005,22
"7807",8006,24
"7808",8007,73
"7809",8008,64
"7810",8009,24
"7811",8010,35
"7812",8011,15
"7813",8012,35
"7814",8013,15
"7815",8014,18
"7816",8015,9
"7817",8016,36
"7818",8017,14
"7819",8018,3
"7820",8019,25
"7821",8020,4
"7822",8021,6
"7823",8022,7
"7824",8023,9
"7825",8024,23
"7826",8025,29
"7827",8026,36
"7828",8027,10
"7829",8028,34
"7830",8029,4
"7831",8030,47
"7832",8031,5
"7833",8032,20
"7834",8033,37
"7835",8034,9
"7836",8035,4
"7837",8036,20
"7838",8037,30
"7839",8038,80
"7840",8039,26
"7841",8040,41
"7842",8041,1
"7843",8042,12
"7844",8043,9
"7845",8044,21
"7846",8045,21
"7847",8046,18
"7848",8047,2
"7849",8048,24
"7850",8049,9
"7851",8050,17
"7852",8051,7
"7853",8052,45
"7854",8053,17
"7855",8054,11
"7856",8055,63
"7857",8057,54
"7858",8058,13
"7859",8059,56
"7860",8060,30
"7861",8061,3
"7862",8062,20
"7863",8063,23
"7864",8064,33
"7865",8065,45
"7866",8066,1
"7867",8067,7
"7868",8068,36
"7869",8069,79
"7870",8070,48
"7871",8071,45
"7872",8072,29
"7873",8073,3
"7874",8074,14
"7875",8075,1
"7876",8076,6
"7877",8077,27
"7878",8078,10
"7879",8079,72
"7880",8080,4
"7881",8081,43
"7882",8082,65
"7883",8083,10
"7884",8084,2
"7885",8085,4
"7886",8086,9
"7887",8087,53
"7888",8088,2
"7889",8089,36
"7890",8090,7
"7891",8091,1
"7892",8092,16
"7893",8093,23
"7894",8094,34
"7895",8095,27
"7896",8096,22
"7897",8097,23
"7898",8098,29
"7899",8099,13
"7900",8100,26
"7901",8101,79
"7902",8102,1
"7903",8103,54
"7904",8104,45
"7905",8105,42
"7906",8106,7
"7907",8107,7
"7908",8108,20
"7909",8109,31
"7910",8110,34
"7911",8111,41
"7912",8112,3
"7913",8113,86
"7914",8114,66
"7915",8115,28
"7916",8116,86
"7917",8117,71
"7918",8118,43
"7919",8119,4
"7920",8120,5
"7921",8121,1
"7922",8122,44
"7923",8123,21
"7924",8124,19
"7925",8125,43
"7926",8126,32
"7927",8127,29
"7928",8128,49
"7929",8129,21
"7930",8130,31
"7931",8131,22
"7932",8132,47
"7933",8133,6
"7934",8134,19
"7935",8135,62
"7936",8136,12
"7937",8137,5
"7938",8138,20
"7939",8139,19
"7940",8140,1
"7941",8141,20
"7942",8142,18
"7943",8143,13
"7944",8144,18
"7945",8145,32
"7946",8146,70
"7947",8147,30
"7948",8148,17
"7949",8149,23
"7950",8150,29
"7951",8151,16
"7952",8152,9
"7953",8153,3
"7954",8154,9
"7955",8155,16
"7956",8156,17
"7957",8157,41
"7958",8158,7
"7959",8159,22
"7960",8160,2
"7961",8161,4
"7962",8163,20
"7963",8164,11
"7964",8165,35
"7965",8166,15
"7966",8167,5
"7967",8168,8
"7968",8169,14
"7969",8170,3
"7970",8171,31
"7971",8172,23
"7972",8173,1
"7973",8174,93
"7974",8175,17
"7975",8176,31
"7976",8177,17
"7977",8178,19
"7978",8179,69
"7979",8180,1
"7980",8181,68
"7981",8182,5
"7982",8183,12
"7983",8184,20
"7984",8185,5
"7985",8186,5
"7986",8187,23
"7987",8188,55
"7988",8189,6
"7989",8190,4
"7990",8191,13
"7991",8192,24
"7992",8193,5
"7993",8194,98
"7994",8195,5
"7995",8196,41
"7996",8197,42
"7997",8199,22
"7998",8200,8
"7999",8201,21
"8000",8202,19
"8001",8203,19
"8002",8204,80
"8003",8205,24
"8004",8206,14
"8005",8207,20
"8006",8208,6
"8007",8209,25
"8008",8210,113
"8009",8211,13
"8010",8212,4
"8011",8213,14
"8012",8214,9
"8013",8215,20
"8014",8216,65
"8015",8217,5
"8016",8218,1
"8017",8219,38
"8018",8220,44
"8019",8221,155
"8020",8222,98
"8021",8223,35
"8022",8224,12
"8023",8225,12
"8024",8226,54
"8025",8227,34
"8026",8228,20
"8027",8229,32
"8028",8230,6
"8029",8231,37
"8030",8232,10
"8031",8233,16
"8032",8234,19
"8033",8235,88
"8034",8236,1
"8035",8238,59
"8036",8239,16
"8037",8240,23
"8038",8241,19
"8039",8242,7
"8040",8243,142
"8041",8244,7
"8042",8245,22
"8043",8247,66
"8044",8248,3
"8045",8249,28
"8046",8250,2
"8047",8251,30
"8048",8252,1
"8049",8253,33
"8050",8254,22
"8051",8255,13
"8052",8256,1
"8053",8257,6
"8054",8258,57
"8055",8259,4
"8056",8260,19
"8057",8261,29
"8058",8262,23
"8059",8264,31
"8060",8265,46
"8061",8266,14
"8062",8267,40
"8063",8268,6
"8064",8269,30
"8065",8270,11
"8066",8271,10
"8067",8272,34
"8068",8273,62
"8069",8274,87
"8070",8276,3
"8071",8277,76
"8072",8278,6
"8073",8279,59
"8074",8280,59
"8075",8281,43
"8076",8282,9
"8077",8283,54
"8078",8284,10
"8079",8285,8
"8080",8286,16
"8081",8287,115
"8082",8288,24
"8083",8289,31
"8084",8290,1
"8085",8291,20
"8086",8292,15
"8087",8293,1
"8088",8294,22
"8089",8295,38
"8090",8296,25
"8091",8297,42
"8092",8298,8
"8093",8299,43
"8094",8300,43
"8095",8301,13
"8096",8302,13
"8097",8303,3
"8098",8304,41
"8099",8305,50
"8100",8306,53
"8101",8307,55
"8102",8308,40
"8103",8309,1
"8104",8310,20
"8105",8311,7
"8106",8312,24
"8107",8313,2
"8108",8314,9
"8109",8315,27
"8110",8316,2
"8111",8317,83
"8112",8318,9
"8113",8319,29
"8114",8320,26
"8115",8321,17
"8116",8323,45
"8117",8324,39
"8118",8325,17
"8119",8326,39
"8120",8327,41
"8121",8328,5
"8122",8329,26
"8123",8330,5
"8124",8331,27
"8125",8332,32
"8126",8333,26
"8127",8334,42
"8128",8335,64
"8129",8336,13
"8130",8337,18
"8131",8338,92
"8132",8339,20
"8133",8340,50
"8134",8341,9
"8135",8342,1
"8136",8343,11
"8137",8344,19
"8138",8345,23
"8139",8346,9
"8140",8347,18
"8141",8348,13
"8142",8349,15
"8143",8350,27
"8144",8351,24
"8145",8352,6
"8146",8353,19
"8147",8354,21
"8148",8355,2
"8149",8356,8
"8150",8357,4
"8151",8358,28
"8152",8359,25
"8153",8360,11
"8154",8361,38
"8155",8362,7
"8156",8363,12
"8157",8365,15
"8158",8366,17
"8159",8367,54
"8160",8368,29
"8161",8369,41
"8162",8370,3
"8163",8371,15
"8164",8372,10
"8165",8373,27
"8166",8374,2
"8167",8375,14
"8168",8376,31
"8169",8377,34
"8170",8378,3
"8171",8379,53
"8172",8380,32
"8173",8381,11
"8174",8382,11
"8175",8383,22
"8176",8384,58
"8177",8385,13
"8178",8386,7
"8179",8387,33
"8180",8388,9
"8181",8389,29
"8182",8390,12
"8183",8392,20
"8184",8393,3
"8185",8394,30
"8186",8395,9
"8187",8396,22
"8188",8397,17
"8189",8398,11
"8190",8399,17
"8191",8400,102
"8192",8401,30
"8193",8402,25
"8194",8403,48
"8195",8404,12
"8196",8405,32
"8197",8406,89
"8198",8408,21
"8199",8409,54
"8200",8410,28
"8201",8411,57
"8202",8412,37
"8203",8413,33
"8204",8414,32
"8205",8415,36
"8206",8416,1
"8207",8417,59
"8208",8418,44
"8209",8419,66
"8210",8420,48
"8211",8421,6
"8212",8422,3
"8213",8423,32
"8214",8424,30
"8215",8425,53
"8216",8426,33
"8217",8427,6
"8218",8428,7
"8219",8429,23
"8220",8430,23
"8221",8431,13
"8222",8432,96
"8223",8433,33
"8224",8434,63
"8225",8435,67
"8226",8436,3
"8227",8437,50
"8228",8438,20
"8229",8439,40
"8230",8440,37
"8231",8441,3
"8232",8442,17
"8233",8443,10
"8234",8444,56
"8235",8445,32
"8236",8446,1
"8237",8447,42
"8238",8448,3
"8239",8449,22
"8240",8450,1
"8241",8451,6
"8242",8452,12
"8243",8453,15
"8244",8455,30
"8245",8456,30
"8246",8457,5
"8247",8458,4
"8248",8459,34
"8249",8460,29
"8250",8461,17
"8251",8462,7
"8252",8463,6
"8253",8464,31
"8254",8465,18
"8255",8466,60
"8256",8467,68
"8257",8468,35
"8258",8469,33
"8259",8470,37
"8260",8471,1
"8261",8472,14
"8262",8473,47
"8263",8474,10
"8264",8475,125
"8265",8476,42
"8266",8477,3
"8267",8478,188
"8268",8479,23
"8269",8480,7
"8270",8481,55
"8271",8482,20
"8272",8483,101
"8273",8484,25
"8274",8485,6
"8275",8486,85
"8276",8487,49
"8277",8489,1
"8278",8490,27
"8279",8491,21
"8280",8492,4
"8281",8493,43
"8282",8494,31
"8283",8495,10
"8284",8496,32
"8285",8497,1
"8286",8498,32
"8287",8499,8
"8288",8500,14
"8289",8501,27
"8290",8502,29
"8291",8503,106
"8292",8504,26
"8293",8505,100
"8294",8507,4
"8295",8508,1
"8296",8510,71
"8297",8511,15
"8298",8512,27
"8299",8513,21
"8300",8514,4
"8301",8515,38
"8302",8516,1
"8303",8517,10
"8304",8518,1
"8305",8519,35
"8306",8520,8
"8307",8521,40
"8308",8522,14
"8309",8523,7
"8310",8524,11
"8311",8525,5
"8312",8526,1
"8313",8527,5
"8314",8528,25
"8315",8529,39
"8316",8530,8
"8317",8531,12
"8318",8532,53
"8319",8533,9
"8320",8534,22
"8321",8535,89
"8322",8536,15
"8323",8537,27
"8324",8538,6
"8325",8539,13
"8326",8540,4
"8327",8541,20
"8328",8542,9
"8329",8543,1
"8330",8544,39
"8331",8545,102
"8332",8546,9
"8333",8547,20
"8334",8548,13
"8335",8549,43
"8336",8550,30
"8337",8551,11
"8338",8552,32
"8339",8553,11
"8340",8554,32
"8341",8555,5
"8342",8556,9
"8343",8557,7
"8344",8558,44
"8345",8559,8
"8346",8560,9
"8347",8561,10
"8348",8562,40
"8349",8563,30
"8350",8564,14
"8351",8565,8
"8352",8566,48
"8353",8567,11
"8354",8568,4
"8355",8569,42
"8356",8570,12
"8357",8571,15
"8358",8573,82
"8359",8574,17
"8360",8575,16
"8361",8576,57
"8362",8577,32
"8363",8578,15
"8364",8579,5
"8365",8580,76
"8366",8581,5
"8367",8582,21
"8368",8583,18
"8369",8584,6
"8370",8585,26
"8371",8586,1
"8372",8587,1
"8373",8588,4
"8374",8589,21
"8375",8590,4
"8376",8591,35
"8377",8592,10
"8378",8593,19
"8379",8595,48
"8380",8596,23
"8381",8597,21
"8382",8598,74
"8383",8599,12
"8384",8601,29
"8385",8602,31
"8386",8603,1
"8387",8604,14
"8388",8606,2
"8389",8608,12
"8390",8609,28
"8391",8610,6
"8392",8611,90
"8393",8612,5
"8394",8613,42
"8395",8614,13
"8396",8615,3
"8397",8616,7
"8398",8617,6
"8399",8618,18
"8400",8619,21
"8401",8620,15
"8402",8621,34
"8403",8622,89
"8404",8623,41
"8405",8624,7
"8406",8625,5
"8407",8626,5
"8408",8627,8
"8409",8628,70
"8410",8629,18
"8411",8630,26
"8412",8631,38
"8413",8632,12
"8414",8633,57
"8415",8634,23
"8416",8635,6
"8417",8636,1
"8418",8637,6
"8419",8638,19
"8420",8639,23
"8421",8640,40
"8422",8641,71
"8423",8642,46
"8424",8643,9
"8425",8644,1
"8426",8645,24
"8427",8646,8
"8428",8647,6
"8429",8648,41
"8430",8649,32
"8431",8650,1
"8432",8651,80
"8433",8652,200
"8434",8653,37
"8435",8654,36
"8436",8655,37
"8437",8656,54
"8438",8657,2
"8439",8658,32
"8440",8660,26
"8441",8661,19
"8442",8662,34
"8443",8663,12
"8444",8664,45
"8445",8665,37
"8446",8666,24
"8447",8667,1
"8448",8668,71
"8449",8669,10
"8450",8670,68
"8451",8671,6
"8452",8672,64
"8453",8673,54
"8454",8674,1
"8455",8675,44
"8456",8676,44
"8457",8677,23
"8458",8678,12
"8459",8679,10
"8460",8680,23
"8461",8681,27
"8462",8682,49
"8463",8683,25
"8464",8684,5
