"","respondent.id","book.id"
"1005",2783,1
"1006",2793,1
"1007",2796,1
"1008",2797,1
"1009",2801,4
"1010",2803,1
"1011",2807,4
"1012",2811,4
"1013",2816,1
"1014",2818,1
"1015",2820,1
"1016",2821,3
"1017",2824,2
"1018",2827,3
"1019",2828,1
"1020",2831,1
"1021",2833,2
"1022",2839,1
"1023",2841,1
"1024",2846,1
"1025",2847,1
"1026",2854,1
"1027",2858,2
"1028",2859,2
"1029",2860,1
"1030",2862,2
"1031",2868,1
"1032",2869,1
"1033",2873,1
"1034",2877,4
"1035",2878,1
"1036",2883,1
"1037",2885,1
"1038",2887,1
"1039",2893,1
"1040",2895,2
"1041",2898,4
"1042",2903,1
"1043",2905,1
"1044",2906,1
"1045",2907,4
"1046",2909,4
"1047",2910,1
"1048",2911,3
"1049",2914,1
"1050",2915,3
"1051",2922,1
"1052",2925,1
"1053",2926,3
"1054",2928,1
"1055",2931,1
"1056",2932,2
"1057",2934,1
"1058",2937,1
"1059",2938,1
"1060",2941,2
"1061",2945,1
"1062",2946,2
"1063",2948,2
"1064",2951,3
"1065",2954,2
"1066",2959,1
"1067",2962,2
"1068",2967,1
"1069",2969,1
"1070",2975,2
"1071",2978,1
"1072",2980,1
"1073",2982,2
"1074",2984,1
"1075",2985,1
"1076",2986,1
"1077",2989,1
"1078",2990,7
"1079",2992,4
"1080",2993,1
"1081",2994,1
"1082",2997,1
"1083",2998,1
"1084",2999,3
"1085",3001,1
"1086",3006,3
"1087",3008,1
"1088",3011,2
"1089",3012,1
"1090",3013,1
"1091",3014,2
"1092",3015,1
"1093",3016,2
"1094",3017,1
"1095",3021,1
"1096",3023,3
"1097",3026,1
"1098",3028,2
"1099",3030,1
"1100",3031,1
"1101",3034,2
"1102",3040,1
"1103",3043,6
"1104",3046,1
"1105",3047,2
"1106",3049,1
"1107",3058,2
"1108",3060,2
"1109",3068,5
"1110",3069,2
"1111",3070,2
"1112",3073,1
"1113",3074,1
"1114",3079,1
"1115",3080,1
"1116",3081,2
"1117",3083,2
"1118",3090,1
"1119",3094,2
"1120",3097,3
"1121",3098,2
"1122",3099,2
"1123",3100,1
"1124",3101,2
"1125",3104,1
"1126",3108,1
"1127",3109,1
"1128",3114,3
"1129",3116,3
"1130",3119,1
"1131",3120,1
"1132",3125,2
"1133",3127,2
"1134",3130,2
"1135",3140,2
"1136",3141,1
"1137",3153,1
"1138",3154,1
"1139",3157,1
"1140",3159,1
"1141",3160,1
"1142",3161,3
"1143",3162,1
"1144",3163,2
"1145",3166,1
"1146",3168,1
"1147",3175,1
"1148",3178,1
"1149",3180,1
"1150",3181,2
"1151",3182,1
"1152",3184,2
"1153",3185,1
"1154",3186,1
"1155",3188,1
"1156",3190,2
"1157",3192,4
"1158",3195,4
"1159",3197,1
"1160",3202,1
"1161",3203,4
"1162",3205,1
"1163",3208,1
"1164",3209,1
"1165",3215,1
"1166",3216,1
"1167",3219,1
"1168",3220,2
"1169",3222,3
"1170",3223,8
"1171",3224,1
"1172",3233,1
"1173",3241,6
"1174",3257,1
"1175",3261,3
"1176",3264,7
"1177",3265,2
"1178",3268,2
"1179",3269,1
"1180",3270,2
"1181",3275,1
"1182",3278,4
"1183",3283,3
"1184",3285,1
"1185",3286,1
"1186",3289,1
"1187",3291,1
"1188",3294,2
"1189",3295,1
"1190",3297,1
"1191",3301,1
"1192",3306,1
"1193",3307,1
"1194",3313,1
"1195",3316,2
"1196",3318,1
"1197",3319,1
"1198",3323,3
"1199",3326,1
"1200",3329,1
"1201",3332,1
"1202",3333,1
"1203",3334,1
"1204",3337,1
"1205",3339,2
"1206",3340,1
"1207",3342,1
"1208",3343,1
"1209",3344,1
"1210",3345,4
"1211",3346,1
"1212",3348,4
"1213",3354,1
"1214",3356,1
"1215",3358,1
"1216",3362,2
"1217",3363,1
"1218",3367,1
"1219",3375,1
"1220",3376,1
"1221",3384,3
"1222",3387,2
"1223",3396,3
"1224",3403,1
"1225",3404,1
"1226",3408,1
"1227",3411,2
"1228",3414,2
"1229",3417,1
"1230",3427,1
"1231",3428,1
"1232",3429,2
"1233",3431,1
"1234",3433,1
"1235",3444,1
"1236",3445,1
"1237",3446,1
"1238",3447,1
"1239",3448,1
"1240",3451,1
"1241",3453,1
"1242",3454,1
"1243",3459,2
"1244",3463,2
"1245",3466,1
"1246",3468,1
"1247",3473,8
"1248",3481,1
"1249",3488,1
"1250",3490,2
"1251",3493,1
"1252",3498,1
"1253",3500,3
"1254",3503,2
"1255",3504,1
"1256",3505,1
"1257",3510,3
"1258",3511,1
"1259",3515,1
"1260",3518,1
"1261",3520,5
"1262",3523,1
"1263",3528,3
"1264",3529,1
"1265",3534,2
"1266",3535,3
"1267",3540,1
"1268",3543,1
"1269",3544,1
"1270",3546,1
"1271",3547,1
"1272",3548,1
"1273",3549,1
"1274",3550,1
"1275",3552,5
"1276",3553,1
"1277",3554,2
"1278",3556,2
"1279",3561,2
"1280",3565,1
"1281",3567,2
"1282",3569,1
"1283",3571,1
"1284",3572,3
"1285",3573,2
"1286",3575,1
"1287",3576,1
"1288",3577,2
"1289",3579,2
"1290",3582,1
"1291",3583,3
"1292",3585,4
"1293",3594,1
"1294",3596,1
"1295",3602,1
"1296",3606,2
"1297",3607,3
"1298",3615,1
"1299",3617,2
"1300",3618,1
"1301",3623,2
"1302",3627,1
"1303",3628,1
"1304",3630,2
"1305",3632,3
"1306",3633,2
"1307",3649,2
"1308",3651,1
"1309",3652,3
"1310",3660,2
"1311",3664,4
"1312",3669,1
"1313",3670,1
"1314",3675,1
"1315",3679,1
"1316",3681,1
"1317",3682,2
"1318",3684,3
"1319",3687,1
"1320",3690,2
"1321",3691,1
"1322",3694,1
"1323",3701,1
"1324",3708,1
"1325",3709,4
"1326",3712,1
"1327",3714,1
"1328",3715,1
"1329",3717,1
"1330",3719,1
"1331",3721,2
"1332",3726,1
"1333",3728,2
"1334",3729,2
"1335",3731,2
"1336",3732,1
"1337",3736,1
"1338",3738,2
"1339",3741,1
"1340",3748,2
"1341",3752,1
"1342",3753,2
"1343",3754,1
"1344",3756,1
"1345",3757,1
"1346",3758,1
"1347",3761,1
"1348",3764,1
"1349",3765,1
"1350",3768,1
"1351",3773,1
"1352",3775,2
"1353",3782,1
"1354",3784,1
"1355",3787,1
"1356",3793,1
"1357",3799,1
"1358",3800,1
"1359",3807,2
"1360",3808,1
"1361",3809,1
"1362",3810,2
"1363",3811,1
"1364",3815,1
"1365",3822,1
"1366",3826,2
"1367",3827,1
"1368",3829,2
"1369",3832,1
"1370",3835,1
"1371",3840,1
"1372",3844,1
"1373",3847,1
"1374",3851,1
"1375",3860,2
"1376",3862,1
"1377",3863,1
"1378",3865,1
"1379",3869,1
"1380",3875,1
"1381",3881,2
"1382",3885,1
"1383",3894,2
"1384",3895,1
"1385",3898,3
"1386",3900,2
"1387",3902,1
"1388",3906,1
"1389",3908,1
"1390",3912,2
"1391",3913,1
"1392",3917,1
"1393",3918,1
"1394",3919,1
"1395",3926,1
"1396",3927,5
"1397",3928,3
"1398",3929,1
"1399",3931,1
"1400",3932,2
"1401",3935,1
"1402",3936,3
"1403",3937,1
"1404",3940,1
"1405",3942,1
"1406",3943,1
"1407",3947,1
"1408",3948,1
"1409",3960,1
"1410",3961,1
"1411",3963,2
"1412",3964,1
"1413",3966,2
"1414",3971,2
"1415",3973,4
"1416",3976,1
"1417",3978,1
"1418",3980,2
"1419",3982,1
"1420",3984,2
"1421",3985,1
"1422",3990,1
"1423",3994,1
"1424",3995,1
"1425",3997,4
"1426",4001,1
"1427",4002,2
"1428",4004,2
"1429",4007,2
"1430",4009,2
"1431",4014,2
"1432",4015,2
"1433",4016,2
"1434",4017,1
"1435",4020,1
"1436",4021,1
"1437",4022,1
"1438",4026,2
"1439",4027,2
"1440",4028,1
"1441",4029,1
"1442",4030,2
"1443",4031,1
"1444",4032,1
"1445",4033,1
"1446",4034,1
"1447",4042,1
"1448",4045,1
"1449",4046,1
"1450",4048,2
"1451",4050,1
"1452",4052,1
"1453",4053,1
"1454",4054,1
"1455",4055,2
"1456",4057,4
"1457",4058,1
"1458",4065,2
"1459",4067,2
